title,label,label_score
"Wiranto Santai Dituduh Penjahat HAM Saat Demo Mahasiswa 98, Wajah Mulus Curi Perhatian",clickbait,1
"Bos Marvel Studios Ternyata Hampir Resign Gara-Gara 'Black Panther' dan 'Captain Marvel', Kok Bisa?",clickbait,1
"Cerita Makin Menghibur, Episode Terbaru 'Flower Crew: Joseon Marriage Agency' Banjir Pujian",clickbait,1
Lee Kwang Soo Bak Penampakan di Postingan Jeon So Min Syuting 'Running Man',clickbait,1
"MV 'Feel Special' Gagal Pecahkan Rekor Views Twice Sebelumnya, Inikah Alasannya?",clickbait,1
"Patah Tulang Hingga Tengkorak Retak, Begini Kondisi Terkini Mahasiswa Korban Demo",clickbait,1
"ITA 2019: NCT 127 Super Ganteng di Red Carpet, Ungkapkan Ini untuk Fans Indonesia",clickbait,1
"ITA 2019: Dibuka Raffi Ahmad cs, 'Brownies' Sabet Piala Pertama",clickbait,1
Akdong Musician Beberkan Cerita Unik di Balik Pembuatan Album Comeback 'Sailing',clickbait,1
ITA 2019: NCT 127 Ucap 'Santuy' Hingga Doyoung-Haechan Nyanyikan Lagu 'Cinta Luar Biasa',clickbait,1
"ITA 2019: Luna Maya Ajak NCT 127 Main Games Emoji, Ekspresi Member Bikin Gemas",clickbait,1
"Sahila Hisyam Ogah Bahas Lamaran Vicky Prasetyo, Baper Dirisak Netizen?",clickbait,1
"ITA 2019: NCT 127 Terima Special Awards, Intip Daftar Lengkap Pemenang",clickbait,1
"ITA 2019: Dhea Imut Ikut Nonton NCT 127, Puji Johnny cs Ganteng-Ganteng",clickbait,1
Won Bin Dilaporkan Pensiun dari Dunia Akting,non-clickbait,0
"Betrand Peto Tak Pede Dengan Kulitnya Yang Hitam, Begini Nasihat Ruben Onsu",clickbait,1
"Catat Rating Pas-Pasan Meski Happy Ending, 'I Wanna Hear Your Song' Tuai Komentar Beragam",clickbait,1
Ku Hye Sun Gugat Balik dan Gertak Ahn Jae Hyun dengan Foto Bukti Perselingkuhan,clickbait,1
"Puput Istri Ahok Cantik Saat Hamil Tua, Tulisan Maia Estianty Diserang Haters Syahrini-Topik Pagi",clickbait,1
Fahri Hamzah Soal Rusuh Pasca Demo: Ingin Gagalkan Pelantikan Jokowi,clickbait,1
"Episode Terakhir 'Welcome 2 Life' Cetak Rating Lumayan, Begini Kalimat Penutup Rain dan Lim Ji Yeon",clickbait,1
"Seungri Terlihat Sangat Marah Usai Interogasi, Badan Tambah Berisi Tuai Makian",clickbait,1
Kang Ho Dong Protes Produser 'Ask Anything Fortune Teller' Gara-Gara Gunakan Fotonya Tanpa Izin,clickbait,1
"Jomblo Setahun, Dhea Imut Punya Jawaban Jitu Saat Ditanya Keluarga Soal Jodoh ",clickbait,1
Bebby Fey Minta Rumah dan Mobil Mewah Sebagai Syarat Damai dengan Sang YouTuber Terkenal?,clickbait,1
"Meghan Markle Rajin Pakai Gaun Daur Ulang Selama Tur Kerajaan, Diduga Sengaja Sindir Haters",clickbait,1
Viral Polisi Gunakan Gas Air Mata Kedaluwarsa Untuk Amankan Demo,clickbait,1
"Polisi Bongkar Kelompok Perusuh di Balik Demo Mahasiswa, Sebut Polanya Mirip 22 Mei",non-clickbait,0
"Song Hye Kyo Baik-Baik Saja dan Makin Berjaya Usai Dicerai Song Joong Ki, Netizen Julid",clickbait,1
" Dikenal Kocak, Natasha Rizki Bongkar Sifat Asli Desta Di Rumah Jauh Beda",clickbait,1
Tanggapan Sylvester Stallone Saat 'Rambo: Last Blood' Disebut Sebagai Film Gagal dan Memalukan,clickbait,1
Nikita Mirzani Bongkar Identitas Cewek Misterius di Video Farhat yang Ejek Hotman Paris 'Bau Pesing',clickbait,1
"Akting Suzy di 'Vagabond' Dinilai Lebih Buruk dari Peran Pendukung, Lee Seung Gi Ikut Kena Cibir",clickbait,1
Kim Sejeong Bertekad Terus Jalin Hubungan dengan Yeon Woo Jin Meski 'I Wanna Hear Your Song' Tamat,clickbait,1
Awkarin Ternyata Sempat Diremehkan Saat Mendadak Pesan 3 Ribu Nasi Kotak Untuk Pendemo ,clickbait,1
Romantisnya Judika Hadiahkan Cincin Seharga Setengah Miliar Untuk Ulang Tahun Sang Istri,clickbait,1
 Rizky Nazar Klimis Ala Pengantin Pria Upload Foto Tengah Malam Bikin Fans Begadang,clickbait,1
Zaskia Adya Mecca Blak-Blakan Ungkap Rasanya 10 Tahun Nikah Dengan Hanung Bramantyo,clickbait,1
"Fakta Soal Kris Jenner yang Dijegal Pengawal Kim Kardashian Terungkap, Ternyata Begini Kronologinya",clickbait,1
"ITA 2019: Luna Maya 'Istri RM BTS' Melet Alay Salami NCT 127, Indra Herlambang Sopan Bungkuk Dipuji",clickbait,1
ITA 2019: Begini Ungkapan Syukur Raffi Ahmad Usai Bawa Pulang Piala Pembawa Acara Terpopuler,clickbait,1
KBS Dilaporkan Larang Fans Ambil Gambar Idol K-Pop Saat Hendak Tampil di 'Music Bank',clickbait,1
" Hamil Anak Kembar, Syahnaz Sadiqah Mampu Habiskan 5 Potong Ayam Sekali Makan",clickbait,1
Gandhi Fernando Diduga Sindir Hobi Pamer Barbie Kumalasari Malah Tuai Respon Tak Terduga,clickbait,1
"Istri Ahok Hamil Tua Secantik BCL di Pesta Mewah, Veronica Tan Merakyat Lakukan Hal Mulia Ini",clickbait,1
 Fans Syahrini Nekat Serang Sandra Dewi Malah Bikin Idolanya Ramai Disindir Masa Lalu Haji Isam,clickbait,1
Angelina Jolie Minta Brad Pitt Jauhi Kanye West dan Keluarga Kardashian,clickbait,1
"Bukti Cinta, Roy Kiyoshi 'Hibahkan' Dagu Lancipnya ke Evelin Nada Anjani?",clickbait,1
"7 Tips Belanja Online dengan Aman Agar Terhindar dari Penipuan, Hati-Hati Sebelum Membeli!",clickbait,1
Universitas Al-Azhar Bentuk Tim Investigasi Usai Mahasiswanya Kritis Pasca Demo DPR,non-clickbait,0
"Irene Red Velvet Bersinar di Event Chanel, Disebut Titisan Dewi Yunani Kuno Saking Cantiknya",clickbait,1
Mnet Dihujat Usai Terungkap Peserta 'Queendom' Bayar Sendiri Semua Biaya Penampilan,clickbait,1
" Unggah Foto Begini Saat Hamil, Kimberly Ryder Peringatkan Netter Jangan Panik",clickbait,1
ITA 2019: Felicya Angelista Girang Foto Bareng NCT 127 Berkat Kemenangan Mieke Amalia,clickbait,1
Bebby Fey Ngamuk Saat Dinar Candy Sebut Dirinya Ada Video Dengan Lelaki Lain,clickbait,1
"Posting Foto Teaser Comeback, Lee Donghae Super Junior Malah Buat Fans Ngakak Gara-Gara Ini",clickbait,1
"Mahasiswa Tuntut UU KPK Baru Dicabut, Fadli Zon: Jokowi Jangan Buang Badan",non-clickbait,0
Lee Seung Gi Dijuluki Guru yang Baik Gara-Gara Ajari Seorang Anak Lakukan Ini di 'Little Forest',clickbait,1
Polisi Telah Tangkap 94 Orang Usai Demo Mahasiswa Yang Ricuh Di DPR,non-clickbait,0
"Pengangguran Bakal 'Digaji' Mulai 2020, Tertarik Mencoba?",clickbait,1
Chef Arnold 'Minta' DPR Segera Sahkan RKUHP Gara-Gara Ini,clickbait,1
"Manisnya Member X1 Rayakan Ulang Tahun Kang Minhee, Tingkah Laku Cho Seungyoun Jadi Sorotan",clickbait,1
"Alasan Marvel Rekrut Kit Harington di 'The Eternals' Terungkap, Bakal Jadi Tokoh Kunci 'Avengers 5'",clickbait,1
"Cherly Juno Eks Cherry Belle Masukkan Bayi Mungilnya Dalam Totebag, Tuai Reaksi Gemas Kebangetan",clickbait,1
"Chanyeol Nakal Tarik-Tarik Celana Ketat Suho di Konser EXO, Langsung Kena Jewer",clickbait,1
Park Bo Gum Diincar Jadi Pacar Suzy di Film 'Wonderland',clickbait,1
"Pamela Safitri Ribut dengan Rekan Duet, Oza Kioza Bakal Hengkang dari Duo Serigala?",clickbait,1
Mayangsari Ungkap Alasan Bijaksana Ogah Ladeni Nyinyiran Haters di Media Sosial,clickbait,1
"Demo Mahasiswa Berakhir, Warganet Justru Salfok ke 3 Ketua BEM Ini",clickbait,1
Pangeran Harry dan Meghan Markle Umbar Ciuman di Depan Umum,clickbait,1
Jawaban Kim Chaewon IZ*ONE Via Ask FM Jadi Sorotan Gara-Gara Berisi Hinaan,clickbait,1
"Nikita Mirzani Tegaskan Hanya 'Berulah' Ketika Disenggol, Ini Alasan Pernah Ikut Sentil Syahrini",clickbait,1
"Larang Maia Hamil Lagi, Sifat Asli Irwan 'Bos Tajir' Sebagai Suami dan Ayah Tiri Terkuak",clickbait,1
Kecantikan Park Min Young di Postingan Terbaru Tuai Decak Kagum,clickbait,1
Daftar Proyek Besar-Besaran untuk Ultah Jimin BTS di Korsel dan Dunia Bikin Melongo,clickbait,1
"Ternyata Impian Fenita Arie Sempat Kandas Saat Arie Untung Datang Melamar, Kok Bisa?",clickbait,1
Vanessa Angel Bangga Jadi Artis Yang Doyan Bikin Sensasi,clickbait,1
Prilly Latuconsina Peluk Mesra Reza Rahadian dan Ungkap Harapan 'Berjodoh',clickbait,1
Rose BLACKPINK Pamer Video Seksi Bikin Fans Melongo Dan Tagih Debut Solo,clickbait,1
"Akdong Musician Ditanya Soal Reputasi YG, Isyaratkan Tak Bakal Keluar?",clickbait,1
"Prilly Latuconsina Pernah Kerasukan Saat Syuting 'Danur 3: Sunyaruri', Akui Malah Ketagihan ",clickbait,1
"Ratna Galih Ungkap Rasa Syukur Punya Pendengaran Bermasalah Gara-Gara 5 Anaknya, Kok Bisa?",clickbait,1
Foto Kelewat Ganteng Ji Chang Wook Sukses Bikin Fans Halu hingga Tercengang,clickbait,1
"Viral Pembagian Air Minum OK OCE di Demo Mahasiswa, Ini Klarifikasinya",clickbait,1
" Sempat Dicap Artis Sensasi, Bella Shofie Akui Cinta Tugas Barunya Kerja Pakai Hati",clickbait,1
'Queendom' Tanggapi Kabar Soal Peserta Bayar Sendiri Semua Biaya Penampilan,clickbait,1
Ayu Ting Ting Borong Sepeda Untuk Keluarga Dan Asisten Malah Dicibir Pamer,clickbait,1
Begini Perbedaan Sikap Wiranto Hadapi Demo Mahasiswa di 1998 dan 2019,clickbait,1
"Tolak RUU KPK Secara Pribadi, Ketua DPRD Jatim Sampai Buka Baju",clickbait,1
"Mbah Mijan Senyum Sinis Bongkar Wanita Tanpa Busana Diincar Genderuwo, Sentil Bebby Fey?",clickbait,1
Melody Prima Kena Cibir Gara-Gara Ledek Mahasiswa Agar Kuliah Ketimbang Demo,clickbait,1
"Tyler Cameron Akhirnya Buka Suara Soal Hubungannya dengan Gigi Hadid, Tegaskan Tak Pacaran",clickbait,1
"Nagita Slavina Tenteng Tas Kulit Buaya, Netter Sibuk Hitung Angka Nol Saat Tahu Harganya",clickbait,1
Koleksi Visual SM Dulu Hingga Sekarang Picu Perdebatan Siapa Tercantik Sepanjang Masa,clickbait,1
Chen EXO Tampilkan Ekspresi Penuh Emosi Di Teaser Comeback Solo 'Dear My Dear',clickbait,1
Fans Desak Agar SM Ent Lebih Perhatikan NCT Usai Ungkap Bakal Debutkan Grup Baru,clickbait,1
"Kocak, Intip Kreativitas Warga Manfaatkan Jalan Tol yang Ditutup Akibat Demo",clickbait,1
Seventeen Janji Lakukan Hal Kocak Ini Jika Dapat First Win Untuk Lagu Comeback 'Fear',clickbait,1
Penampilan Ganteng di Event Chanel Bikin Lee Dong Wook Dapat Julukan Vampir Hingga Pangeran,clickbait,1
"Viral Mahasiswa Demo Naik Mobil BMW Sambil Buka Sunroof, Netter: Gini Dibilang Massa Bayaran?",clickbait,1
Semburan Lumpur Surabaya Sebabkan Gas Belerang Yang Lampaui Batas,non-clickbait,0
Bebby Fey Tak Penuhi Janji Ungkap Sosok YouTuber Gara-Gara Sudah Terima Syarat Damai?,clickbait,1
Aktor 'Arthdal Chronicles' Ini Bongkar Sifat Asli Song Joong Ki di Belakang Kamera,clickbait,1
"Film Remake 'Si Manis Jembatan Ancol' Rilis Penampilan Perdana, Siapa Pemeran Maryam?",clickbait,1
Ratusan Pelajar Ikut-Ikutan Datangi DPR Untuk Demo Karena Dapat Pesan Berantai,non-clickbait,0
"Raffi Ahmad Beri Rafathar Uang Jajan Rp 100 Ribu Per Hari, Nagita Slavina: Ya Wajar-Wajar Aja Sih",clickbait,1
Reaksi Imut Ong Sung Woo Usai Ngaku Gagal Diet Sukses Bikin Fans Gemas,clickbait,1
Cha Eunwoo dan Shin Se Kyung Bakal Berbagi Ciuman Kesedihan di 'Rookie Historian Goo Hae Ryung',clickbait,1
"Akdong Musician Putuskan Comeback Dengan Nama AKMU Mulai Sekarang, Ternyata Gara-gara Ini",clickbait,1
Lee Hangyul X1 Disebut Idol Yang Tetap Tampan Walaupun Makeup Belang,clickbait,1
"Dulu 'Tertawakan' Syahrini Sebagai Sarjana Hukum, Sikap Najwa Shihab Kritik RUU KUHP-KPK Disorot",clickbait,1
Video Ini Jadi Bukti Kalau Nick Jonas Terlalu Bucin pada Priyanka Chopra,clickbait,1
"Hotman Paris Kritik Pasal RUU KUHP Soal Ayam Peliharaan, Sarankan Petani Lakukan Hal Kocak Ini",clickbait,1
"Ambulans Pemprov DKI Diduga Angkut Batu Saat Demo, Wali Kota Jakut Serahkan ke Polisi",non-clickbait,0
Roy Kiyoshi Akui Kesepian dan Pilih Menutup Diri Hingga Terima Perlakuan 'Tak Manusiawi',clickbait,1
"#SurabayaMenggugat Jadi Trending Topic, Polisi Terjunkan 2.000 Pasukan Gabungan",non-clickbait,0
"Beredar Ajakan Siswa Sekolah Untuk Demo #SurabayaMenggugat, Kepala Sekolah SMKN 2 Izinkan",clickbait,1
"Olla Ramlan Ingatkan Soal Gangguan Jiwa Ringan Akibat Medsos, Barbie Kumalasari Malah Ramai Disebut",clickbait,1
" Sunan Kalijaga 'Sentil' Pengakuan Bebby Fey Diperkosa Genderuwo, Kok Nggak Pakai Preskon?",clickbait,1
"Ria Ricis Dicibir Usai Posting Video Kocak Saat Ramai Demo Mahasiswa, Begini Reaksinya",clickbait,1
Jimin BTS Ogah Dilihat Sebagai Manusia yang Banyak Cacat,clickbait,1
"Akun Instagram Jonas Brothers Mendadak Unggah Foto-Foto Kocak Ini, Ternyata Gara-Gara Diretas",clickbait,1
ITA 2019: Luna Maya Akhirnya Minta Maaf Usai Ramai Dikritik Salah Sebut Nama NCT 127,clickbait,1
"Menangis Ribut dengan Oza Kioza, Pamela Safitri Beri Sindiran Pedas?",clickbait,1
"'Feel Special' Jadi Lagu Twice dengan Hasil Terburuk di Chart Melon, Gara-Gara Ganti Konsep?",clickbait,1
Xiumin EXO Ungkap Bisa Adaptasi di Kamp Militer Berkat Onew SHINee,clickbait,1
Haris Azhar Kritik Menkumham Soal Gelandangan Didenda Rp 1 Juta: Gembel Enggak Nonton Pidato Anda,clickbait,1
Perlu Persiapan Matang! Intip 8 Tips Traveling Dengan Hewan Peliharaan Agar Liburan Tak Terganggu,clickbait,1
"Netizen Beri Dukungan Untuk Ibunda, Kiki Farrel Kok Ngamuk?",clickbait,1
"BTS Kejutkan Fans dengan Bikin Akun TikTok, Intip Dua Video Postingannya",clickbait,1
Poppy Kelly Ngaku Sudah Laporkan Balik Nikita Mirzani Hingga Siapkan 13 Pengacara,clickbait,1
"Sebagian Demonstran Pendukung Jokowi, Putri Gus Dur Minta Presiden Lebih Peka",non-clickbait,0
Mingyu Seventeen Bikin Ngakak Sekaligus Bangga Usai Keselek Confetti Saat Bawakan 'Fear',clickbait,1
Jeongyeon Twice Kaget Saat Tahu Chaeryeong ITZY Ternyata Tetangganya,clickbait,1
"Risa Saraswati Siapkan Cerita 'Rasuk 2', Shandy Aulia Terpaksa Absen",clickbait,1
"Ku Hye Sun Gencar Jualan Buku Usai Digugat Cerai, Wawancara Baru Tuai Respons Sinis",clickbait,1
Dialog Favorit Ong Sung Woo di 'Moment at Eighteen' Ini Sarat Akan Makna Kehidupan,clickbait,1
"Bebby Fey Akhirnya Sebut Nama YouTuber, Atta Halilintar Singgung Soal Fitnah",clickbait,1
Delon Thamrin Tak Perbolehkan Calon Istri Makan Banyak Jelang Hari Pernikahan,clickbait,1
"Ikut Geram Dengan DPR, Anji Dukung Demo Mahasiswa Untuk Wakili Suara Rakyat",clickbait,1
"Diduga Angkut Batu Untuk Demonstran, 5 Ambulans Diamankan",non-clickbait,0
TK Hingga SMP Diliburkan Hari Ini Terkait Aksi #SurabayaMenggugat,non-clickbait,0
"Denny Siregar Kritik Pedas Demo Anak STM Jadi Trending, Ejek Jangan Jadi Banci",clickbait,1
Hailey Baldwin Ketahuan Nge-Like Foto Selena Gomez di Instagram,clickbait,1
Audisi SM di Tiongkok Picu Kemarahan Publik Karena Beberapa Alasan Berikut,clickbait,1
Selvi Kitty Ngakak Sadis Saat Barbie Kumalasari 'Diskakmat' Bohong dan Halu Demi Terkenal,clickbait,1
"Park Bo Gum Ditawari Jadi Pacar Suzy di Film 'Wonderland', Netizen Pasrah",clickbait,1
"KPAI Temui Pelajar Korban Demo, Sebut Ada Dugaan Dipukuli Polisi",non-clickbait,0
Rohaniawan Katolik Romo Magnis Harap Jokowi Berani Cabut UU KPK,clickbait,1
"Dian Sastro Diejek Bodoh Menteri Yasonna, Wajah Cantik Serius Baca Buku Bikin Adem",clickbait,1
'Joker' Diprediksi Jadi Film dengan Pembukaan Terlaris Sepanjang Masa Meski Tuai Kontroversi,clickbait,1
"Cho Seungyoun X1 Minta Maaf Usai Foto Selfie, Penggemar Gemas",clickbait,1
"Seulgi Red Velvet Posting Foto Belanja Di Minimarket, Netizen Indonesia Salfok Gara-Gara Ini",clickbait,1
"Ikut Aksi #SurabayaMenggugat, Mahasiswa Cewek Heboh Cari Skincare Demi Kulit Glowing",clickbait,1
"7 Tips Membuat Sambal Agar Lebih Awet dan Tahan Lama, Pecinta Pedas Harus Tahu!",clickbait,1
"Song Kang Bahas 'Love Alarm' Season 2, Bakal Terima Apapun Keputusan Kim So Hyun",clickbait,1
Ribuan Tukang Gigi Di Jawa Barat Akan Gelar Aksi Demo Tolak RKUHP ,non-clickbait,0
"Presiden AS Donald Trump Terancam Dicopot, Ini Alasannya",clickbait,1
"BTS Tandai Becky G Di Akun Twitter, Penggemar Heboh Curiga Kolaborasi",clickbait,1
Foto Rose BLACKPINK Bareng Aktor Hollywood Ini Hebohkan Fans,clickbait,1
"Diklaim Bakal Diikuti Ribuan Orang, Ini Poin Tuntutan Aksi #SurabayaMenggugat ",clickbait,1
"Bikin Ngakak, Begini Aksi Via Vallen Saat Balas Jahili Tukang Eskrim Di Turki",clickbait,1
"SuperM Tampilkan Group Still Image Jelang Debut, Mana Kombinasi Paling Keren?",clickbait,1
"YouTuber Nomor Satu, Ini Reaksi Atta Halilintar Saat Diminta Kirim 19 Juta Subscriber Untuk Demo DPR",clickbait,1
Ji Chang Wook Janjikan Hal Ini Saat Bintangi 'Melting Me Softly',clickbait,1
"Perut Sixpack Lee Seung Gi Tampak Jelas di 'Vagabond', Rupanya Sempat Malu Saat Akan Buka Baju",clickbait,1
"Meghan Markle Akhirnya Tunjukkan Wajah Ganteng Archie di Royal Tour, Bak Jiplakan Pangeran Harry",clickbait,1
"Jelang Aksi Demo #SurabayaMenggugat, Pesan Walikota Risma Saat Pelantikan ASN Kembali Viral",clickbait,1
Empat Pemuda Relawan Karhutla Kalimantan Bakal Bagikan Kisah Inspiratif Di 'Hitam Putih',clickbait,1
"Roy Kiyoshi Ternyata Sempat Kuliah Kedokteran di Beijing, Ungkap Impian Mulianya untuk Emak-Emak",clickbait,1
"Shafa Dilarang Punya Tato Wajah oleh Sarita, Ini Jawaban Saat Disebut Tak Pernah Susah Cari Duit",clickbait,1
"Gempa M 6,8 di Ambon Sebabkan Kerusakan Hingga Jembatan Retak",non-clickbait,0
" Siti Badriah Pajang Foto Jadul Saat Masih Gadis 17 Tahun, Respon Suami Ambigu Isyaratkan Malu?",clickbait,1
"Mahasiswa Bacakan Maklumat, Respons Fahri Hamzah Jadi Sorotan",clickbait,1
Gisella Anastasia Akui Tak Sembarang Pilih Endorse: Tak Ingin Bahayakan Masyarakat,clickbait,1
Foto Seksi Seolhyun Saat Syuting 'Queendom' Dibilang Mirip Agen Rahasia,clickbait,1
" Sandra Dewi Anti Pamer Meski Suami Tajir, Harga Selimut Tutup Sofa Terkuak Bikin Geleng Kepala",clickbait,1
"Ditantang Ikut Demo Seperti Mahasiswa, Jerinx SID: Males Takut Item",clickbait,1
"Liburan Bareng Gisella Anastasia, Gempi Ingin Gading Marten Selalu Ikut",clickbait,1
Aktor 'Wise Prison Life' dan 'My Fellow Citizens' Ini Tutup Usia Jelang Ultah,clickbait,1
Momo Twice Bikin Syok Akting Memuntahkan Jus Tiru Adegan Drama di 'Idol Room',clickbait,1
"Gaji Robert Pattinson di 'The Batman' Lebih Kecil Dibandingkan Jonah Hill, Beda Dua Kali Lipat",clickbait,1
"Jung Il Woo Makin Ganteng dengan Rambut Gondrong, Fans Malah Senggol Jungkook BTS",clickbait,1
Komnas HAM Minta Aparat Keamanan Tak Gunakan Kekerasan Saat Kawal Demo Mahasiswa,non-clickbait,0
 Harga Jaket 'Kandang Burung' Luna Maya Semodis Artis Hollywood Bikin Kejang-kejang,clickbait,1
Mahasiswa Minta TNI Turun Bersama Kawal Aksi Damai Saat Unjuk Rasa,non-clickbait,0
Intip Seksinya Bella Hadid Cuma Pakai Lingerie di Paris Fashion Week,clickbait,1
"Sabrina Chairunnisa Kritik Mahasiswa Mending Kuliah Ketimbang Demo, Sebut Pernyataan Paling Dangkal",clickbait,1
Polisi Pulangkan 56 Mahasiswa Setelah Sempat Ditahan Usai Demo Di DPR,non-clickbait,0
Video Jungkook BTS Diteriaki Suruh Potong Rambut dan Hapus Tato Bikin Netizen Geram,clickbait,1
Han Stray Kids Sukses Bikin Fans Meleleh Usai Ucapkan Kalimat Romantis Ini ,clickbait,1
"Kylie Jenner Masuk Rumah Sakit, Terpaksa Absen dari Paris Fashion Week",clickbait,1
"Tiga Bulan Nikah, Onadio Ronaldo Dikaruniai Anak Pertama Berwajah Ganteng",clickbait,1
Anies Bela Ambulans Yang Diduga Bawa Batu Demo: Jangan Buru-Buru Menyimpulkan,clickbait,1
'Hobi' Mengejutkan Kim Ji Won di Lokasi Syuting 'Arthdal Chronicles' Bikin Kagum hingga Ngakak,clickbait,1
"E'Dawn Bagikan Video HyunA Bermain Dengan Anjing, Penggemar Sukses Dibuat Gemas",clickbait,1
KPK Tepis Tudingan Moeldoko Soal Hambat Investasi,non-clickbait,0
"Ernest Prakasa Ngeluh Twitter Down, Emosi Hingga Sarankan Pindah ke Korea Utara",clickbait,1
"Beredar Video Jimin BTS Saat Nge-dance di Nikahan Gurunya, Tingkah Imut Jadi Perhatian",clickbait,1
Kim Min Kyu 'Produce X 101' Digaet Jadi Model Merek Pakaian Ternama Usai Gagal Debut Bareng X1,clickbait,1
Kai EXO Ketakutan Digoda 'Cewek Jadi-Jadian' di Konser Bangkok,clickbait,1
Nikita Mirzani Geram Lihat Video Kekerasan Pada Anak Yang lagi Viral,clickbait,1
Jungkook BTS Perdana Muncul di Depan Publik Pasca Isu Kencani Seniman Tato,clickbait,1
Kecantikan Baekhyun EXO Dipuji Habis-Habisan Usai 'Berubah' Jadi Cewek di Konser,clickbait,1
"Sambangi DPC PDIP Solo, Gibran Putra Jokowi Merapat ke 'Partai Banteng'",clickbait,1
Tangisan Song Ji Hyo di Fanmeeting Bikin Ingat Momen Kelam Pernah Didepak 'Running Man',clickbait,1
"Suzy Sumringah dan Centil di Bandara Menuju Paris, Sikap Ramah Jadi Perbincangan",clickbait,1
Captain Marvel Bakal Jadi Musuh Avengers dan Bunuh Salah Satu Superhero,clickbait,1
Seungkwan Seventeen Beberkan Tips Sukses Turunkan Berat Badan ,clickbait,1
"Bikin Kepo, Inikah Sosok Pacar Baru Tamara Bleszynski?",clickbait,1
Nia Ramadhani Tegaskan Tak Ingin Tambah Momongan Lagi Karena Alasan Ini,clickbait,1
Jennie BLACKPINK Tuai Dukungan Usai Posting Foto Cantik Setelah Fanmeeting,clickbait,1
"Kim Yohan Ulang Tahun, Member X1 Kompak Rayakan Dengan Pakai Baju Ini",clickbait,1
"Ben Joshua Pajang Foto Bareng Jessica Iskandar, Malah Singgung Soal Almarhum",clickbait,1
"Smart SIM Diluncurkan, Wakapolri Harap Bisa Memudahkan Pengendara Lalu Lintas",non-clickbait,0
Cha Eunwoo Dipuji Sukses Atasi Kontroversi Akting di 'Rookie Historian Goo Hae Ryung',clickbait,1
"Faldo Maldini Hingga Tsamara PSI Gugat Syarat Batas Usia Maju Pilkada di MK, Ada Apa?",clickbait,1
"Nafa Urbach Tolak Ajakan 'CLBK' Zack Lee, Masih Ngarep dengan Mantan Pacar Berondong?",clickbait,1
"Beredar Video Baekhyun EXO Jalan Pincang Sampai Dipapah Manajer, Ternyata Gara-Gara Ini",clickbait,1
Alasan Miley Cyrus dan Kaitlynn Carter Putus Akhirnya Terungkap,clickbait,1
"Atta Halilintar 'Balas Dendam' Dituduh Tiduri Bebby Fey, Aksi Prank Memakan Korban Emak-Emak",clickbait,1
Beredar Isu NET TV Bakal Diakuisisi VIVA Grup Gara-Gara Unggahan Wishnutama Ini ,clickbait,1
"Tak Masalah Beli Sepatu Murah, Barbie Kumalasari: Gue Pakai Sendal Jepit Aja Kece",clickbait,1
"Wamena Papua Kembali Membara, Kantor Bupati Dibakar Massa",non-clickbait,0
"Wonho Monsta X Dipanggil Ahjussi Oleh Fans, Balas Dengan Reaksi Kocak",clickbait,1
Kaki Super Panjang Jang Won Young IZ*ONE Bikin Melongo Hampir Setinggi Bahu Pria Ini,clickbait,1
BMKG Angkat Bicara Soal Langit Merah Jambi,non-clickbait,0
"Meghan Markle Dikritik Fashion Stylist Gara-Gara Pakai Gaun Cantik Ini, Kenapa?",clickbait,1
"Dinar Candy Curiga Bebby Fey Tak Lapor Polisi Meski Dilecehkan, Sebut Atta Halilintar Korban Fitnah",clickbait,1
"Irene Red Velvet Menggemaskan Bak Anak Kecil di Postingan Baru, Digoda Pelit Caption",clickbait,1
Operasional Bandara Wamena Dihentikan Akibat Rusuh Demonstran Papua,non-clickbait,0
"Cantik Banget, Dandanan Modis Rose BLACKPINK Menuju Paris Dipuji Habis-Habisan",clickbait,1
Akting Sadis Lee Dong Wook di 'Strangers from Hell' Dipuji Keren hingga Layak Dapat Penghargaan,clickbait,1
PD 'Camping Club' Isyaratkan Gandeng SNSD Jika Garap Season 2,clickbait,1
Baim Wong Ternyata Pernah Ajak Kolaborasi 'Mantan' Hingga Suka Pacar Orang Bikin Paula 'Panas',clickbait,1
